popularity,duration,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,label
24.0,291.61514,0.0,279.12708,-6.552,94.05,0.379,4,0.493,0,0.861,1,0.725,0.512,0.5630000000000001,0.0261,0.202,0.0019200000000000003,0.0794,0.47100000000000003,291615,0
57.0,227.40744,0.32132000000000005,211.38866,-10.809,80.077,0.16,4,0.865,1,0.833,1,0.792,0.426,0.306,0.04,0.6880000000000001,8.84e-06,0.129,0.167,227407,1
33.0,218.01102,4.27828,202.67537,-13.036,80.24,0.036000000000000004,4,0.292,0,0.707,1,0.724,0.297,0.06,0.036000000000000004,0.96,1.5e-06,0.117,0.17,218011,0
70.0,195.45332,6.72218,186.642,-9.358,164.888,0.17500000000000002,4,0.5640000000000001,2,0.738,1,0.589,0.542,0.644,0.0296,0.584,0.362,0.055,0.425,195453,1
65.0,187.84349,2.83864,181.34785,-8.235,126.828,0.083,3,0.854,7,0.629,1,0.591,0.47500000000000003,0.394,0.0458,0.788,0.0016500000000000002,0.388,0.137,187843,1
43.0,171.51302,0.07465000000000001,166.8644,-9.184,169.993,0.14100000000000001,3,0.532,1,0.736,1,0.657,0.5690000000000001,0.666,0.048,0.513,0.005220000000000001,0.153,0.439,171513,0
36.0,240.06181,0.08132,235.20073,-6.904,167.955,0.34700000000000003,4,0.995,0,0.685,1,0.72,0.46900000000000003,0.781,0.0412,0.00271,5.05e-06,0.151,0.488,240062,0
72.0,177.85333,0.35465,173.42984,-11.761,180.153,0.442,4,1.0,1,0.485,0,0.6900000000000001,0.732,0.553,0.47400000000000003,0.798,0.0,0.18,0.506,177853,1
62.0,230.26666,0.0,219.55627,-5.639,147.99,0.22,4,0.878,8,0.553,0,0.634,0.6930000000000001,0.678,0.058300000000000005,0.165,0.0,0.0927,0.486,230267,1
6.0,252.0,0.0,240.0537,-7.418,120.005,0.801,4,0.899,7,0.6930000000000001,0,0.6000000000000001,0.928,0.461,0.0746,0.122,0.0,0.0644,0.8160000000000001,252000,0
75.0,209.11765,0.0,203.43002,-8.698,135.987,0.875,4,1.0,1,0.267,1,0.311,0.855,0.47800000000000004,0.107,0.0684,0.0,0.111,0.355,209118,1
66.0,96.13333,0.06399,96.13333,-9.377,119.93,0.66,4,1.0,7,0.18,1,0.523,0.873,0.265,0.553,0.00109,0.0,0.132,0.106,96133,1
63.0,213.70059,0.12172000000000001,210.87782,-7.397,126.886,0.428,4,1.0,9,0.452,0,0.47300000000000003,0.845,0.537,0.147,0.304,2.0700000000000002e-05,0.162,0.377,213701,1
65.0,130.90898,0.0,125.91601,-10.448,87.978,0.6910000000000001,4,0.882,10,0.666,0,0.655,0.729,0.47600000000000003,0.0514,0.322,0.313,0.11,0.325,130909,1
68.0,198.7039,0.0,195.58748,-7.101,121.986,0.775,4,1.0,7,0.896,0,0.704,0.87,0.532,0.0951,0.127,8.650000000000002e-05,0.112,0.358,198704,1
65.0,203.41156,0.0,195.62231,-4.9190000000000005,118.013,0.928,4,1.0,7,0.656,0,0.604,0.672,0.8,0.037200000000000004,0.113,0.00030199999999999997,0.132,0.8,203412,1
79.0,159.08269,0.0,146.01868,-5.85,119.987,0.75,4,1.0,2,0.25,1,0.404,0.933,0.656,0.322,0.129,0.0,0.161,0.934,159083,1
47.0,270.0,0.0,261.4973,-4.336,123.982,0.733,4,0.968,6,0.255,0,0.559,0.5680000000000001,0.858,0.217,0.10300000000000001,7.339999999999999e-06,0.0947,0.382,270000,0
41.0,217.51237,0.0,208.77641,-6.208,172.021,0.281,4,1.0,6,0.777,1,0.633,0.671,0.732,0.234,0.301,0.0,0.0591,0.776,217512,0
35.0,178.90907,0.0,173.19183,-5.755,109.921,0.659,4,0.863,0,0.0,0,0.0,0.786,0.508,0.154,0.217,3.4200000000000005e-05,0.113,0.403,178909,0
42.0,264.94794,0.07546,264.94794,-4.352,173.985,0.292,4,0.874,10,0.385,1,0.28300000000000003,0.803,0.51,0.12,0.23900000000000002,0.000923,0.113,0.512,264948,0
66.0,210.8933,0.5279400000000001,205.69977,-4.084,136.078,0.548,4,0.864,1,0.51,0,0.582,0.706,0.6920000000000001,0.0483,0.338,0.0,0.113,0.526,210893,1
50.0,106.9961,0.0,101.90658,-8.245,151.891,0.41300000000000003,4,1.0,0,0.148,1,0.335,0.681,0.731,0.178,0.158,0.0,0.152,0.487,106996,0
63.0,203.26933,0.5320600000000001,195.84871,-8.404,131.987,0.076,3,1.0,2,0.14300000000000002,0,0.47600000000000003,0.713,0.387,0.0502,0.532,3.69e-05,0.199,0.20600000000000002,203269,1
25.0,273.10345,0.0,258.60645,-0.848,174.068,0.491,4,0.9510000000000001,9,0.369,1,0.255,0.515,0.993,0.161,0.000977,0.933,0.0695,0.0375,273103,0
17.0,251.03447,0.0,242.75882000000001,-2.656,174.078,0.192,4,0.983,1,0.091,1,0.222,0.507,0.9410000000000001,0.468,0.0123,0.732,0.10400000000000001,0.178,251034,0
14.0,256.74417,0.0,243.53088,-0.17300000000000001,172.097,0.7020000000000001,4,1.0,1,0.483,1,0.37,0.595,0.998,0.303,0.000335,0.587,0.145,0.163,256744,0
29.0,419.5,0.0,414.34848,-12.431,124.98,0.785,4,1.0,5,0.165,0,0.254,0.724,0.47000000000000003,0.0737,0.006580000000000001,0.000401,0.112,0.133,419500,0
37.0,375.92654,0.0,373.3885,-13.841,112.997,0.933,4,1.0,8,0.0,1,0.20500000000000002,0.857,0.5750000000000001,0.0548,0.0164,0.105,0.0363,0.353,375927,0
26.0,212.30803,0.0,203.12236,-8.277,131.996,0.619,4,1.0,10,0.589,0,0.445,0.8160000000000001,0.527,0.165,0.446,0.0,0.09630000000000001,0.366,212308,0
38.0,201.81819,0.0,197.18385,-6.085,176.311,0.374,4,0.93,10,0.038,0,0.312,0.536,0.671,0.298,0.47800000000000004,4.759999999999999e-06,0.156,0.61,201818,0
74.0,220.92,0.47016,214.6917,-2.283,170.006,0.185,4,1.0,1,0.843,1,0.63,0.545,0.803,0.0526,0.0261,0.0,0.114,0.5,220920,1
31.0,266.81552,0.58059,259.007,-9.926,74.952,0.058,4,1.0,4,0.794,0,0.794,0.642,0.281,0.0413,0.811,0.048100000000000004,0.111,0.192,266816,0
63.0,286.50394,0.34213000000000005,274.23346,-6.522,148.05,0.187,4,1.0,2,0.17200000000000001,1,0.336,0.596,0.735,0.0879,0.0126,1.1400000000000003e-05,0.135,0.633,286504,1
52.0,210.45332,0.21447000000000002,198.8615,-7.534,110.244,0.76,4,0.997,11,0.0,0,0.386,0.554,0.764,0.028,0.0913,0.0704,0.149,0.674,210453,0
54.0,163.76,0.20893,150.20988,-6.013,118.948,0.806,4,0.921,4,0.856,1,0.664,0.602,0.68,0.0349,0.046900000000000004,0.000301,0.09340000000000001,0.498,163760,0
41.0,334.09088,0.71977,327.25043,-7.245,176.049,0.19,4,0.92,8,0.458,1,0.585,0.531,0.875,0.035300000000000005,0.004560000000000001,0.0018900000000000002,0.212,0.783,334091,0
68.0,124.28571,0.0,118.25923,-4.415,111.964,0.875,4,1.0,0,0.894,1,0.763,0.848,0.536,0.105,0.000235,0.015,0.44,0.624,124286,1
66.0,136.1618,0.2263,133.68889,-11.22,114.02,0.765,4,1.0,0,0.273,1,0.305,0.935,0.518,0.445,0.0541,0.0,0.328,0.687,136162,1
56.0,186.15092,2.76317,179.73985,-7.11,150.083,0.153,4,1.0,5,0.377,0,0.518,0.73,0.6000000000000001,0.046200000000000005,0.231,0.0,0.373,0.47700000000000004,186151,0
60.0,170.88,0.0,165.25642,-12.171,125.08,0.794,4,1.0,9,0.489,0,0.457,0.9,0.555,0.322,0.331,0.037700000000000004,0.116,0.321,170880,1
76.0,155.97128,0.21138,149.94286,-9.524000000000001,80.076,0.121,4,0.871,6,0.436,1,0.588,0.55,0.392,0.09090000000000001,0.41000000000000003,1.41e-06,0.149,0.484,155971,1
57.0,190.66054,0.58562,186.5317,-4.711,147.934,0.419,4,1.0,11,0.8230000000000001,1,0.6950000000000001,0.636,0.864,0.0371,0.109,0.0,0.14400000000000002,0.905,190661,1
47.0,240.165,0.10444,235.1659,-4.91,109.034,0.514,4,1.0,5,0.324,0,0.498,0.5670000000000001,0.5730000000000001,0.272,0.613,5.13e-05,0.389,0.638,240165,0
44.0,241.5,0.0,233.53468,-21.279,80.337,0.254,4,0.9580000000000001,8,0.048,1,0.359,0.503,0.0665,0.0381,0.881,0.000664,0.113,0.273,241500,0
39.0,198.22784,0.84145,187.4605,-9.429,80.355,0.125,4,1.0,9,0.582,0,0.605,0.34900000000000003,0.537,0.0478,0.249,0.0,0.147,0.242,198228,0
56.0,191.31355,0.36644000000000004,186.70004,-5.987,118.02,0.868,4,1.0,4,0.535,1,0.551,0.746,0.686,0.0374,0.00585,1.73e-05,0.0718,0.742,191314,0
44.0,178.30421,0.12798,175.49062,-5.038,119.99,0.801,4,0.936,11,0.012,1,0.298,0.73,0.8250000000000001,0.029400000000000003,0.16,0.000202,0.0753,0.908,178304,0
47.0,175.62666,0.14966000000000002,171.27618,-6.786,199.996,0.275,4,0.359,0,0.618,1,0.783,0.49,0.8160000000000001,0.08360000000000001,0.00975,1.4299999999999999e-06,0.399,0.7000000000000001,175627,0
64.0,153.36,0.43116000000000004,147.0868,-5.567,114.039,0.867,4,1.0,10,0.634,0,0.629,0.8210000000000001,0.682,0.0494,0.132,0.0,0.0983,0.512,153360,1
71.0,194.66667,0.16789,183.5073,-6.936,85.998,0.395,4,0.9510000000000001,2,0.622,1,0.6000000000000001,0.617,0.84,0.08020000000000001,0.09140000000000001,1.36e-06,0.0451,0.721,194667,1
67.0,226.27846,0.36045000000000005,217.7161,-12.658,124.692,0.614,3,0.5760000000000001,10,0.401,1,0.363,0.5670000000000001,0.34800000000000003,0.06670000000000001,0.767,0.0145,0.114,0.305,226278,1
60.0,217.39116,0.0,200.41142,-5.929,78.443,0.07,3,0.391,6,0.0,1,0.181,0.392,0.548,0.101,0.376,0.000138,0.084,0.162,217391,1
72.0,128.81058,0.0,126.31075,-5.873,163.984,0.139,5,0.231,7,0.335,1,0.46,0.768,0.781,0.154,0.10200000000000001,0.0,0.084,0.795,128811,1
66.0,204.40073,0.22063000000000002,197.65405,-7.355,142.048,0.35100000000000003,4,0.812,7,0.874,1,0.8270000000000001,0.684,0.677,0.040100000000000004,0.11,0.00975,0.34,0.37,204401,1
54.0,146.9099,0.19723000000000002,146.90988,-3.408,125.08,0.894,4,0.973,1,0.437,1,0.47500000000000003,0.61,0.974,0.0989,0.000606,1.4e-06,0.432,0.725,146910,0
32.0,215.82948,0.0,197.71791,-9.843,114.009,0.265,4,0.093,7,0.527,1,0.61,0.614,0.441,0.040600000000000004,0.41000000000000003,0.0,0.146,0.0839,215829,0
74.0,173.64703,0.12739,168.71039,-3.19,169.921,0.585,4,1.0,1,0.684,0,0.654,0.706,0.742,0.35100000000000003,0.47100000000000003,0.0142,0.0976,0.595,173647,1
33.0,209.20259,0.0,199.05887,-0.20500000000000002,175.161,0.5760000000000001,4,0.996,0,0.8150000000000001,1,0.5760000000000001,0.372,0.985,0.168,0.000335,0.5630000000000001,0.193,0.195,209203,0
41.0,166.5932,0.0,163.39882,-3.662,116.942,0.907,4,1.0,8,0.605,1,0.47000000000000003,0.707,0.812,0.132,0.0456,0.306,0.0777,0.544,166593,0
53.0,217.85837,0.11610000000000001,208.09723,-10.64,109.832,0.593,4,0.901,8,0.749,1,0.6910000000000001,0.618,0.342,0.0298,0.843,0.000614,0.101,0.11800000000000001,217858,0
64.0,167.99637,0.0,158.74323,-5.592,101.917,0.729,4,1.0,10,0.681,1,0.524,0.637,0.55,0.052500000000000005,0.165,2.54e-06,0.123,0.5,167996,1
25.0,262.15384,0.0,254.69968,-1.445,130.033,0.8230000000000001,4,0.996,9,0.249,1,0.088,0.898,0.93,0.0954,0.00897,0.31,0.164,0.34600000000000003,262154,0
36.0,134.57143,0.16807000000000002,130.93732,-4.029,175.086,0.34500000000000003,4,0.672,11,0.166,0,0.112,0.434,0.888,0.43,0.367,0.0,0.5730000000000001,0.624,134571,0
48.0,243.26898,0.3366,233.91202,-11.746,167.659,0.481,4,1.0,9,0.258,1,0.299,0.791,0.521,0.0688,0.0704,0.218,0.0756,0.616,243269,0
35.0,284.1333,0.20299,267.5171,-11.579,125.002,0.929,3,0.984,11,0.40900000000000003,0,0.22,0.629,0.963,0.0446,0.00116,0.867,0.546,0.188,284133,0
43.0,367.5,0.10576,367.5,-12.27,82.955,0.404,4,0.904,9,0.0,1,0.181,0.516,0.359,0.0674,0.324,0.755,0.101,0.189,367500,0
51.0,209.70876,3.4946,188.22095,-6.239,102.989,0.625,4,0.93,8,0.321,1,0.52,0.397,0.922,0.0429,0.00776,0.772,0.338,0.0683,209709,0
55.0,314.18484,0.0,308.03592,-6.539,129.023,0.759,4,1.0,6,0.47900000000000004,0,0.635,0.751,0.9410000000000001,0.0526,0.0261,0.34800000000000003,0.121,0.763,314185,0
37.0,564.1545,0.16939,555.2588,-14.103,124.066,0.521,4,0.649,0,0.8180000000000001,0,0.802,0.61,0.448,0.060700000000000004,0.267,0.736,0.302,0.262,564155,0
70.0,183.09079,0.18522000000000002,177.325,-5.477,123.994,0.667,4,0.961,9,0.73,0,0.645,0.715,0.797,0.0637,0.34700000000000003,0.0,0.0756,0.354,183091,1
57.0,153.25401,0.0,147.69633,-6.645,104.34,0.397,4,1.0,1,0.106,0,0.28800000000000003,0.609,0.5690000000000001,0.396,0.302,0.00035099999999999997,0.36,0.33,153254,1
65.0,230.17805,0.22059,222.29044,-6.4879999999999995,164.145,0.28300000000000003,4,0.983,1,0.711,1,0.525,0.6900000000000001,0.664,0.0562,0.00753,0.007620000000000001,0.049600000000000005,0.383,230178,1
52.0,220.60526,0.0,211.25516,-5.619,114.025,0.932,4,0.961,6,0.638,1,0.641,0.661,0.661,0.027,0.117,0.000576,0.106,0.784,220605,0
57.0,183.07098,0.37152,179.30449,-5.258,128.087,0.9450000000000001,4,0.871,7,0.6940000000000001,0,0.557,0.8200000000000001,0.8180000000000001,0.137,0.022,0.0,0.17,0.779,183071,1
50.0,233.92857,0.29510000000000003,229.42476,-15.121,168.076,0.089,4,1.0,8,0.487,1,0.536,0.5630000000000001,0.112,0.199,0.908,0.0,0.111,0.305,233929,0
59.0,224.12,0.15673,217.80898,-5.29,123.016,0.812,4,1.0,8,0.66,0,0.514,0.747,0.873,0.0627,0.013600000000000001,0.0364,0.0287,0.9480000000000001,224120,1
36.0,149.56798,0.09293000000000001,145.51945,-9.731,90.999,0.0,4,1.0,1,0.724,1,0.642,0.81,0.504,0.134,0.322,0.0,0.109,0.378,149568,0
58.0,225.17332,0.18009000000000003,222.38332,-8.31,123.995,0.537,4,1.0,1,1.0,1,1.0,0.8130000000000001,0.541,0.0494,0.0763,0.0,0.0737,0.36,225173,1
51.0,158.23256,0.11016000000000001,154.47075,-5.641,100.036,0.533,4,1.0,9,0.577,0,0.517,0.665,0.834,0.052700000000000004,0.167,6.43e-05,0.126,0.553,158233,0
47.0,203.77156,0.10503000000000001,196.48726,-7.55,89.73,0.034,4,0.983,0,0.355,1,0.396,0.583,0.784,0.388,0.181,0.0,0.0687,0.321,203772,0
39.0,189.41602,0.0,185.45778,-5.688,96.469,0.09,4,0.322,2,0.0,0,0.018000000000000002,0.579,0.807,0.402,0.108,0.0,0.101,0.6940000000000001,189416,0
52.0,258.5,3.2217700000000002,248.56381,-8.81,139.868,0.194,4,1.0,8,0.498,1,0.544,0.512,0.549,0.0621,0.447,0.0,0.07880000000000001,0.182,258500,0
38.0,142.22993,2.93152,129.41061,-8.361,81.092,0.17,4,1.0,4,0.536,0,0.555,0.5720000000000001,0.562,0.111,0.0536,0.0,0.116,0.444,142230,0
49.0,258.96432,0.0,243.71664,-3.961,140.042,0.732,4,1.0,2,0.156,0,0.371,0.592,0.92,0.0492,0.0261,0.0145,0.5720000000000001,0.213,258964,0
48.0,328.3994,0.0,328.3994,-7.539,129.0,0.8160000000000001,4,1.0,8,0.183,1,0.26,0.795,0.892,0.0848,0.0005700000000000001,0.902,0.048100000000000004,0.226,328399,0
16.0,108.47451,0.0,104.69878,-13.569,60.075,0.0,4,0.676,5,0.444,0,0.528,0.396,0.375,0.0499,0.784,0.0635,0.13,0.41200000000000003,108475,0
26.0,300.34668,0.16245,280.49704,-11.632,133.311,0.583,4,1.0,9,0.663,0,0.482,0.782,0.47300000000000003,0.059300000000000005,0.038900000000000004,0.847,0.114,0.557,300347,0
24.0,163.18668,0.0,163.18666,-8.931000000000001,106.953,0.48,4,0.982,8,0.436,1,0.482,0.49,0.536,0.0264,0.24,0.0403,0.34900000000000003,0.47600000000000003,163187,0
22.0,283.63818,0.15664,264.0109,-20.676,110.182,0.17,3,0.23500000000000001,10,0.08600000000000001,1,0.41200000000000003,0.162,0.0473,0.0427,0.87,0.893,0.125,0.0388,283638,0
11.0,266.0,0.0,253.99147,-7.385,117.645,0.602,4,0.992,1,0.399,1,0.035,0.589,0.8150000000000001,0.20700000000000002,0.0114,0.0015600000000000002,0.316,0.356,266000,0
72.0,213.84222,0.16449000000000003,210.41342,-6.038,90.986,0.114,4,0.981,1,0.583,1,0.583,0.6950000000000001,0.656,0.0489,0.057,0.0,0.267,0.34600000000000003,213842,1
72.0,165.36,0.19746000000000002,161.47156,-4.361,98.018,0.848,4,1.0,7,0.166,1,0.364,0.89,0.666,0.129,0.0606,6.54e-05,0.11,0.269,165360,1
59.0,242.41333,0.5693900000000001,230.71347,-12.879,130.079,0.669,4,0.99,2,0.405,1,0.741,0.716,0.34400000000000003,0.109,0.178,0.0,0.128,0.547,242413,1
66.0,164.14368,4.1912,156.99593,-8.48,102.034,0.40700000000000003,4,1.0,4,0.481,0,0.406,0.797,0.261,0.0337,0.517,7.26e-05,0.188,0.579,164144,1
69.0,190.29333,0.43673000000000006,184.11102,-3.205,95.011,0.23800000000000002,4,0.997,11,0.522,0,0.538,0.715,0.793,0.06470000000000001,0.329,5.7100000000000006e-05,0.256,0.713,190293,1
39.0,211.82668,0.25533,204.61424,-10.391,110.956,1.0,4,1.0,0,0.614,0,0.599,0.765,0.652,0.0613,0.03,2.19e-05,0.223,0.897,211827,0
52.0,170.2,0.07306,166.8644,-6.619,105.004,0.8300000000000001,4,0.979,4,0.28800000000000003,1,0.253,0.812,0.859,0.0719,0.006840000000000001,0.0,0.0439,0.964,170200,0
34.0,168.48694,4.38277,166.42902,-9.563,104.916,0.751,4,0.971,0,0.732,1,0.622,0.645,0.618,0.0724,0.0173,0.0013200000000000002,0.113,0.199,168487,0
34.0,202.74998,0.0,197.4567,-5.562,116.99,0.591,4,0.992,7,0.169,1,0.672,0.659,0.753,0.033100000000000004,0.153,0.20800000000000002,0.242,0.41500000000000004,202750,0
57.0,146.66667,0.0,143.75475,-4.351,144.178,0.648,4,1.0,10,0.37,0,0.424,0.857,0.6930000000000001,0.279,0.111,0.0,0.08030000000000001,0.486,146667,1
74.0,149.5384,0.29673000000000005,142.26286,-7.049,73.986,0.25,4,0.929,11,0.709,0,0.715,0.665,0.684,0.106,0.247,0.0,0.0636,0.927,149538,1
36.0,239.29333,3.11728,232.28082,-9.907,80.874,0.35000000000000003,4,0.9400000000000001,2,0.394,1,0.511,0.35100000000000003,0.554,0.0285,0.518,0.0402,0.135,0.362,239293,0
36.0,154.4127,0.0,151.55664,-10.05,129.176,0.748,4,0.964,0,0.128,1,0.202,0.47100000000000003,0.634,0.0465,0.0181,0.0,0.7020000000000001,0.7030000000000001,154413,0
60.0,260.04092,0.22789,249.81187,-6.267,142.021,0.369,4,1.0,2,0.562,1,0.803,0.586,0.514,0.0269,0.56,0.000347,0.122,0.27,260041,1
48.0,221.01334,0.5249900000000001,211.69052,-5.483,132.458,0.273,4,0.914,0,0.561,0,0.659,0.372,0.421,0.0378,0.673,0.0,0.136,0.361,221013,0
48.0,259.2,2.24653,259.2,-5.755,100.001,0.539,4,0.988,6,0.302,0,0.405,0.731,0.681,0.0483,0.0858,0.00638,0.08030000000000001,0.258,259200,0
43.0,188.21223,0.0,182.85715,-7.831,60.947,0.049,5,0.59,0,0.739,0,0.757,0.714,0.426,0.523,0.487,0.0,0.10300000000000001,0.639,188212,0
30.0,162.62498,0.0,155.50404,-5.633,109.947,0.775,4,1.0,6,0.794,1,0.681,0.866,0.713,0.14400000000000002,0.56,0.059500000000000004,0.056400000000000006,0.934,162625,0
50.0,169.56522,0.0,165.10548,-7.459,92.075,0.783,4,1.0,8,0.401,0,0.5,0.722,0.602,0.10400000000000001,0.8310000000000001,1.85e-06,0.198,0.846,169565,0
66.0,157.77959,0.0,147.40027,-8.138,132.729,0.637,4,0.863,3,0.358,0,0.557,0.785,0.317,0.0379,0.851,0.0,0.10400000000000001,0.783,157780,1
64.0,129.62135,0.0,124.02358,-6.42,130.007,0.705,4,1.0,11,0.708,1,0.609,0.849,0.764,0.0342,0.0716,0.0064800000000000005,0.10400000000000001,0.906,129621,1
68.0,186.67242,0.07197,183.5189,-5.928,150.894,0.197,4,1.0,10,0.363,0,0.423,0.5750000000000001,0.5720000000000001,0.0635,0.0718,0.0,0.0995,0.551,186672,1
82.0,214.21487,0.0,214.21487,-7.927,121.006,0.8260000000000001,4,0.9380000000000001,7,0.53,0,0.43,0.805,0.498,0.0737,0.020300000000000002,2.3700000000000003e-05,0.085,0.636,214215,1
49.0,210.88,0.14567000000000002,201.1951,-7.557,86.922,0.524,4,0.993,5,0.466,1,0.443,0.591,0.5660000000000001,0.034,0.105,1.9100000000000003e-05,0.101,0.495,210880,0
36.0,258.66666,0.17374,239.98404,-14.122,102.974,0.86,4,1.0,7,0.8290000000000001,0,0.586,0.789,0.503,0.056,0.619,0.8160000000000001,0.0983,0.293,258667,0
41.0,437.22916,0.0,431.53125,-7.75,120.016,0.8230000000000001,4,1.0,6,0.277,0,0.338,0.781,0.628,0.0646,0.07100000000000001,0.8280000000000001,0.116,0.5640000000000001,437229,0
33.0,140.4878,0.0,137.68854,-15.465,122.996,0.787,4,1.0,11,0.798,0,0.76,0.741,0.266,0.052700000000000004,0.07930000000000001,1.3400000000000002e-05,0.0995,0.17500000000000002,140488,0
66.0,256.45334,0.15438000000000002,234.45187,-7.52,129.936,0.864,4,0.833,1,0.425,1,0.809,0.771,0.579,0.0302,0.0258,0.0,0.0922,0.756,256453,1
56.0,238.85333,0.37714000000000003,230.61478,-6.967,119.939,0.332,4,1.0,2,0.602,1,0.642,0.651,0.406,0.032100000000000004,0.617,0.0,0.17400000000000002,0.376,238853,0
61.0,124.0,0.09283000000000001,110.03937,-6.629,160.034,0.222,4,1.0,0,0.461,1,0.5730000000000001,0.6930000000000001,0.748,0.0823,0.017400000000000002,0.0,0.116,0.49,124000,1
56.0,172.15329,0.0,167.28236,-5.303,103.989,0.884,4,1.0,6,0.595,0,0.577,0.87,0.731,0.131,0.0409,0.00030199999999999997,0.067,0.542,172153,0
60.0,231.58667,0.0,228.14766,-3.547,97.026,0.87,4,0.85,6,0.499,0,0.455,0.609,0.717,0.0597,0.0965,0.0,0.0694,0.545,231587,1
61.0,284.09332,0.14562,277.65262,-4.336,139.231,0.64,4,0.783,11,0.93,1,0.775,0.20400000000000001,0.923,0.0717,0.000656,0.509,0.0979,0.19,284093,1
52.0,167.17252,0.11551000000000002,148.90958,-13.639,78.412,0.062,4,0.107,0,0.657,1,0.861,0.369,0.132,0.0413,0.9540000000000001,4.69e-06,0.155,0.367,167173,0
40.0,191.4634,0.31941,185.31847,-6.174,75.012,0.44,4,0.978,7,0.443,1,0.548,0.589,0.518,0.0245,0.0727,2.5099999999999997e-06,0.23,0.122,191463,0
68.0,214.85197,0.22059,209.14214,-7.381,135.917,0.426,4,1.0,8,0.5700000000000001,1,0.723,0.528,0.423,0.0264,0.678,0.0014800000000000002,0.167,0.249,214852,1
59.0,184.68,0.47546000000000005,180.23329,-4.295,160.004,0.091,4,0.983,9,0.10200000000000001,1,0.266,0.675,0.8140000000000001,0.125,0.17,0.0,0.156,0.768,184680,1
37.0,389.60944,0.0,385.25388,-9.997,79.95,0.015,4,0.41600000000000004,1,0.432,1,0.46900000000000003,0.34,0.67,0.251,0.192,0.0,0.446,0.393,389609,0
34.0,280.0,0.0,253.4342,-13.633,109.964,0.728,4,1.0,5,0.228,0,0.432,0.599,0.561,0.0373,0.425,0.091,0.101,0.177,280000,0
63.0,134.81215,2.40327,129.1784,-7.44,129.98,0.808,4,1.0,8,0.231,0,0.274,0.674,0.663,0.0376,0.07440000000000001,0.0,0.105,0.438,134812,1
0.0,180.07198,0.16821000000000003,174.68951,-13.168,140.955,0.714,4,1.0,11,0.679,1,0.464,0.8290000000000001,0.422,0.46,0.0262,0.0074600000000000005,0.155,0.759,180072,0
28.0,174.54544,0.0,174.54544,-5.97,132.025,0.59,4,1.0,5,0.488,0,0.607,0.781,0.597,0.101,0.033800000000000004,7.83e-06,0.13,0.18,174545,0
26.0,395.82785,0.0,386.97797,-14.778,114.0,0.71,4,1.0,0,0.375,1,0.515,0.806,0.735,0.0818,0.00108,0.899,0.09340000000000001,0.629,395828,0
67.0,123.42857,0.0,123.42857,-10.275,140.08,0.722,4,1.0,9,0.001,1,0.0,0.852,0.307,0.298,0.403,0.0,0.23600000000000002,0.727,123429,1
55.0,180.24744,0.0,177.48172,-5.319,104.991,0.17,3,0.962,1,0.437,1,0.32,0.652,0.66,0.0364,0.0007239999999999999,0.000963,0.134,0.255,180247,0
47.0,230.51566,0.2142,223.48045,-5.755,93.984,0.851,4,1.0,0,0.646,1,0.632,0.594,0.6940000000000001,0.031900000000000005,0.0358,0.266,0.135,0.609,230516,0
51.0,194.55202,0.0,189.0743,-4.372,156.887,0.429,4,0.986,9,0.443,1,0.446,0.456,0.874,0.0833,0.0239,0.0,0.359,0.275,194552,0
58.0,137.56798,0.21483000000000002,134.8673,-10.308,121.992,0.7020000000000001,4,1.0,0,0.354,1,0.487,0.887,0.318,0.203,0.0437,0.0,0.122,0.58,137568,1
58.0,184.7224,0.0,184.7224,-6.291,103.965,0.778,4,1.0,10,0.17300000000000001,0,0.428,0.753,0.524,0.0461,0.055,0.0,0.188,0.199,184722,1
77.0,177.38667,0.07633000000000001,168.80327,-7.6129999999999995,129.905,0.178,3,0.35100000000000003,7,0.372,1,0.639,0.497,0.629,0.0541,0.08030000000000001,0.0,0.111,0.1,177387,1
25.0,231.5493,0.0,215.52762,-10.17,141.947,0.718,4,1.0,11,0.843,0,0.529,0.886,0.524,0.37,0.47900000000000004,0.0,0.1,0.73,231549,0
54.0,161.02853,0.08522,152.83374,-9.645,148.122,0.114,4,1.0,0,0.747,1,0.864,0.779,0.193,0.0613,0.666,0.0,0.20400000000000001,0.456,161029,0
34.0,148.69125,0.0,136.33015,-12.494,92.618,0.252,4,0.929,10,0.241,0,0.376,0.63,0.672,0.609,0.0591,0.0,0.10200000000000001,0.334,148691,0
64.0,174.3021,0.0,165.27963,-8.093,98.312,0.10200000000000001,5,0.225,4,0.6900000000000001,0,0.457,0.554,0.7020000000000001,0.40700000000000003,0.23600000000000002,0.0,0.323,0.8200000000000001,174302,1
43.0,249.49524,0.0,238.55602,-9.818,67.985,0.032,3,0.776,6,0.392,0,0.422,0.552,0.447,0.79,0.112,0.0,0.106,0.23800000000000002,249495,0
55.0,194.12482,0.0,188.61569,-4.864,149.861,0.454,4,1.0,6,0.762,0,0.7030000000000001,0.511,0.704,0.0438,0.00371,0.0,0.135,0.634,194125,0
35.0,245.69528,0.35986,233.0935,-7.398,127.842,0.502,4,0.857,0,0.723,1,0.618,0.709,0.744,0.245,0.468,0.000774,0.12,0.425,245695,0
