danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence
0.722,0.714,0.0316,0.0979,1.28e-06,0.20700000000000002,0.652
0.644,0.653,0.224,0.0627,0.0,0.114,0.425
0.42,0.193,0.033100000000000004,0.787,0.00107,0.11,0.17400000000000002
0.766,0.539,0.047900000000000005,0.402,0.0,0.10400000000000001,0.888
0.808,0.768,0.0499,0.000605,0.0,0.372,0.554
0.5,0.481,0.506,0.211,0.0,0.078,0.516
0.53,0.607,0.41100000000000003,0.468,8.130000000000001e-05,0.23600000000000002,0.5700000000000001
0.685,0.733,0.14300000000000002,0.00462,1.3200000000000002e-05,0.293,0.55
0.71,0.488,0.051300000000000005,0.381,0.0,0.0746,0.502
0.964,0.599,0.281,0.037200000000000004,0.0,0.225,0.516
0.8240000000000001,0.399,0.106,0.516,1.91e-06,0.243,0.34500000000000003
0.753,0.868,0.097,0.17300000000000001,0.0,0.268,0.709
0.737,0.846,0.22,0.0061400000000000005,0.0,0.048600000000000004,0.546
0.335,0.744,0.71,0.482,0.0,0.198,0.545
0.6970000000000001,0.602,0.055600000000000004,0.382,8.050000000000002e-05,0.109,0.655
0.9400000000000001,0.41100000000000003,0.263,0.054400000000000004,0.0,0.165,0.367
0.704,0.539,0.0357,0.184,0.0004919999999999999,0.13,0.7000000000000001
0.845,0.6930000000000001,0.0558,0.20400000000000001,0.299,0.186,0.322
0.731,0.597,0.0567,0.338,0.0011400000000000002,0.0771,0.863
0.468,0.447,0.0453,0.48,0.0,0.115,0.137
0.887,0.331,0.465,0.637,0.00532,0.09580000000000001,0.686
0.519,0.58,0.0439,0.33,0.0575,0.113,0.6920000000000001
0.79,0.526,0.231,0.367,9.890000000000002e-05,0.076,0.9530000000000001
0.596,0.498,0.09910000000000001,0.17200000000000001,7.25e-05,0.294,0.509
0.649,0.34700000000000003,0.404,0.485,3.24e-05,0.154,0.176
0.797,0.631,0.0786,0.09040000000000001,3.7099999999999996e-06,0.0998,0.28800000000000003
0.869,0.616,0.28500000000000003,0.025400000000000002,0.0,0.105,0.342
0.915,0.538,0.307,0.00234,0.0,0.124,0.099
0.916,0.8240000000000001,0.422,0.222,0.00108,0.0661,0.87
0.9530000000000001,0.41000000000000003,0.258,0.0047,0.0164,0.0931,0.37
0.932,0.444,0.302,0.483,0.0,0.354,0.428
0.71,0.774,0.0344,0.134,0.0,0.20600000000000002,0.709
0.9410000000000001,0.514,0.329,0.153,1.82e-06,0.10400000000000001,0.5730000000000001
0.847,0.912,0.257,0.0781,0.0,0.14200000000000002,0.88
0.803,0.495,0.321,0.121,0.0,0.10400000000000001,0.628
0.793,0.501,0.131,0.00941,0.0,0.356,0.12
0.743,0.687,0.309,0.0567,0.0,0.062,0.582
0.871,0.519,0.258,0.313,8.14e-06,0.0869,0.532
0.58,0.539,0.424,0.0646,0.0,0.10200000000000001,0.148
0.742,0.5760000000000001,0.302,0.432,0.0,0.0834,0.403
0.8170000000000001,0.72,0.0809,0.17200000000000001,0.000726,0.109,0.384
0.651,0.833,0.25,0.0915,0.0,0.291,0.67
0.707,0.596,0.0641,0.123,0.0,0.11,0.445
0.437,0.372,0.0373,0.784,0.0,0.107,0.439
0.8280000000000001,0.443,0.327,0.0488,0.0,0.0771,0.6900000000000001
0.484,0.746,0.337,0.0981,0.0,0.096,0.513
0.655,0.727,0.046,0.231,0.0,0.17300000000000001,0.56
0.859,0.577,0.246,0.674,0.00023899999999999998,0.20800000000000002,0.343
0.87,0.523,0.060200000000000004,0.433,2.0700000000000002e-05,0.113,0.319
0.734,0.615,0.0562,0.0966,3.15e-06,0.122,0.289
0.644,0.7020000000000001,0.219,0.0046300000000000004,0.0,0.17,0.8310000000000001
0.646,0.785,0.0545,0.037700000000000004,0.0,0.0897,0.52
0.912,0.608,0.397,0.0458,0.0,0.248,0.327
0.807,0.6960000000000001,0.034800000000000005,0.426,0.843,0.057800000000000004,0.903
0.619,0.71,0.06860000000000001,0.224,0.000395,0.218,0.313
0.5640000000000001,0.352,0.032100000000000004,0.673,0.000213,0.449,0.41500000000000004
0.725,0.876,0.167,0.245,2.84e-06,0.09340000000000001,0.8140000000000001
0.8210000000000001,0.786,0.057800000000000004,0.138,3.5499999999999995e-06,0.0736,0.78
0.7030000000000001,0.749,0.135,0.371,1.18e-05,0.125,0.614
0.394,0.366,0.031,0.799,1.05e-06,0.315,0.30000000000000004
0.903,0.771,0.06960000000000001,0.167,0.049,0.0707,0.6920000000000001
0.7000000000000001,0.84,0.06760000000000001,0.0315,0.0,0.159,0.637
0.62,0.668,0.030500000000000003,0.088,0.0,0.362,0.183
0.585,0.683,0.0523,0.737,0.0,0.114,0.493
0.71,0.785,0.122,0.0874,0.09340000000000001,0.263,0.779
0.741,0.725,0.04,0.007150000000000001,0.0,0.115,0.577
0.8290000000000001,0.617,0.14,0.227,0.0030600000000000002,0.0618,0.81
0.637,0.927,0.212,0.029300000000000003,0.0005639999999999999,0.40800000000000003,0.504
0.658,0.508,0.08660000000000001,0.76,0.0,0.0983,0.6890000000000001
0.541,0.607,0.0482,0.28200000000000003,0.0,0.193,0.548
0.47500000000000003,0.558,0.0359,0.266,0.0,0.0877,0.168
0.796,0.597,0.155,0.371,1.2600000000000001e-05,0.17300000000000001,0.177
0.39,0.767,0.293,0.0354,4.26e-06,0.0601,0.28500000000000003
0.522,0.743,0.0741,0.009460000000000001,0.0,0.302,0.524
0.6940000000000001,0.545,0.0446,0.252,0.0,0.38,0.418
0.737,0.803,0.0451,0.0371,0.000243,0.125,0.66
0.722,0.596,0.185,0.41400000000000003,9.199999999999998e-06,0.133,0.903
0.8170000000000001,0.645,0.042800000000000005,0.041,2.9500000000000006e-05,0.30000000000000004,0.838
0.871,0.8250000000000001,0.11800000000000001,0.432,3.58e-05,0.147,0.894
0.47600000000000003,0.859,0.12,0.0031200000000000004,0.0,0.0709,0.433
0.493,0.11,0.0374,0.928,9.81e-06,0.11,0.145
0.734,0.8130000000000001,0.041600000000000005,0.0164,0.0,0.373,0.903
0.513,0.916,0.09870000000000001,0.00219,0.0011300000000000001,0.338,0.47400000000000003
0.43,0.811,0.0621,0.0315,0.0,0.315,0.23800000000000002
0.665,0.652,0.0727,0.029,0.029500000000000002,0.127,0.809
0.634,0.5680000000000001,0.0354,0.0426,1.85e-06,0.456,0.369
0.398,0.928,0.436,0.0026100000000000003,0.34800000000000003,0.31,0.227
0.337,0.06910000000000001,0.0374,0.988,0.0722,0.10400000000000001,0.09820000000000001
0.526,0.667,0.0437,0.0505,0.0,0.321,0.43
0.6970000000000001,0.464,0.025900000000000003,0.147,4.509999999999999e-06,0.139,0.667
0.605,0.781,0.229,0.20700000000000002,0.0,0.217,0.796
0.526,0.467,0.024300000000000002,0.5630000000000001,1.5899999999999998e-06,0.108,0.377
0.717,0.893,0.181,0.074,0.0,0.14100000000000001,0.5750000000000001
0.716,0.704,0.0528,0.28600000000000003,1.1200000000000001e-05,0.0585,0.8240000000000001
0.74,0.854,0.052500000000000005,0.07830000000000001,0.000532,0.253,0.856
0.752,0.676,0.0324,0.267,0.148,0.09290000000000001,0.709
0.683,0.791,0.0395,0.195,0.019200000000000002,0.0971,0.764
0.644,0.8,0.226,0.106,0.0,0.32,0.8130000000000001
0.521,0.892,0.043300000000000005,0.0539,0.0,0.117,0.369
0.727,0.5760000000000001,0.052000000000000005,0.464,0.0342,0.116,0.672
0.458,0.203,0.041100000000000005,0.836,2.0600000000000003e-05,0.246,0.265
0.779,0.859,0.0364,0.139,0.0472,0.093,0.904
0.6920000000000001,0.639,0.0352,0.00727,0.0,0.199,0.733
0.548,0.627,0.0409,0.0471,0.0,0.28500000000000003,0.493
0.6950000000000001,0.386,0.0337,0.554,0.0,0.0906,0.214
0.841,0.593,0.0379,0.418,0.0,0.124,0.808
0.759,0.746,0.0487,0.0477,0.00396,0.14,0.47000000000000003
0.807,0.438,0.182,0.028,0.0,0.454,0.793
0.716,0.655,0.0444,0.008570000000000001,0.162,0.0572,0.20700000000000002
0.525,0.448,0.0443,0.14,0.0,0.0922,0.527
0.854,0.675,0.11,0.676,3.4500000000000005e-05,0.123,0.982
0.836,0.803,0.145,0.0631,6.099999999999999e-06,0.0431,0.718
0.626,0.786,0.0858,0.314,0.0,0.306,0.641
0.7020000000000001,0.586,0.0313,0.0388,7.27e-05,0.156,0.608
0.81,0.53,0.221,0.577,0.0,0.263,0.393
0.738,0.901,0.07100000000000001,0.252,5.96e-06,0.301,0.747
0.615,0.774,0.0551,0.0173,0.0,0.15,0.336
0.774,0.756,0.202,0.28800000000000003,0.0,0.059300000000000005,0.6900000000000001
0.526,0.496,0.033100000000000004,0.669,0.0,0.23600000000000002,0.439
0.557,0.89,0.060500000000000005,0.0397,0.114,0.17200000000000001,0.41200000000000003
0.39,0.8230000000000001,0.041800000000000004,0.00907,0.772,0.105,0.385
0.792,0.783,0.12,0.264,0.0,0.0625,0.68
0.379,0.905,0.0947,0.12,5.27e-05,0.187,0.38
0.761,0.606,0.126,0.07050000000000001,7.929999999999999e-06,0.5,0.34
0.809,0.59,0.14300000000000002,0.168,0.00097,0.11900000000000001,0.47000000000000003
0.606,0.588,0.0555,0.5690000000000001,0.0,0.188,0.61
0.709,0.48,0.305,0.163,0.0,0.16,0.365
0.875,0.767,0.302,0.17300000000000001,0.0,0.15,0.9410000000000001
0.623,0.8180000000000001,0.529,0.14300000000000002,0.0,0.232,0.729
0.541,0.6960000000000001,0.038200000000000005,0.0257,6.500000000000001e-05,0.133,0.354
0.792,0.562,0.15,0.136,0.0,0.16,0.4
0.8,0.704,0.14200000000000002,0.0791,0.0,0.0985,0.783
0.717,0.707,0.06280000000000001,0.384,0.000117,0.161,0.20600000000000002
0.5630000000000001,0.511,0.122,0.458,0.0,0.108,0.21
0.678,0.931,0.324,0.0543,0.0012900000000000001,0.26,0.731
0.6930000000000001,0.5720000000000001,0.046700000000000005,0.251,0.0,0.116,0.519
0.681,0.23600000000000002,0.0322,0.554,0.0,0.157,0.256
0.685,0.783,0.0669,0.292,1.7399999999999999e-06,0.0785,0.65
0.667,0.718,0.045,0.247,0.0,0.10200000000000001,0.357
0.636,0.439,0.0284,0.853,0.0,0.129,0.34900000000000003
0.685,0.43,0.0324,0.723,3.0399999999999997e-06,0.135,0.482
0.652,0.76,0.040600000000000004,0.221,9.09e-05,0.147,0.615
0.773,0.608,0.223,0.616,0.0,0.0966,0.47500000000000003
0.518,0.318,0.07490000000000001,0.875,4.2099999999999995e-06,0.13,0.227
0.67,0.721,0.307,0.041,0.0,0.066,0.787
0.632,0.6910000000000001,0.0603,0.00604,0.0014900000000000002,0.19,0.07680000000000001
0.67,0.848,0.050100000000000006,0.0134,9.849999999999999e-06,0.332,0.373
0.62,0.6980000000000001,0.0449,0.016800000000000002,0.0,0.153,0.617
0.7020000000000001,0.651,0.225,0.0415,0.0,0.07440000000000001,0.549
0.797,0.683,0.136,0.0946,0.0,0.12,0.518
0.621,0.989,0.0434,0.015,0.357,0.184,0.034800000000000005
0.77,0.713,0.247,0.00045000000000000004,0.0,0.724,0.781
0.714,0.521,0.033,0.519,2.32e-06,0.117,0.336
0.645,0.59,0.153,0.32,0.000124,0.518,0.748
0.7010000000000001,0.836,0.051000000000000004,0.0721,0.0,0.248,0.712
0.638,0.878,0.048400000000000006,0.0151,0.000223,0.308,0.481
0.8310000000000001,0.715,0.251,0.0354,0.0,0.273,0.443
0.43,0.6890000000000001,0.049100000000000005,0.0246,0.0,0.214,0.29
0.553,0.727,0.034800000000000005,0.025400000000000002,0.011300000000000001,0.107,0.28600000000000003
0.809,0.872,0.0792,0.00581,0.545,0.0637,0.969
0.669,0.784,0.112,0.194,6.28e-06,0.115,0.517
0.602,0.8240000000000001,0.054700000000000006,0.0867,0.0,0.0947,0.442
0.631,0.518,0.0303,0.274,0.0,0.088,0.20500000000000002
0.981,0.338,0.06760000000000001,0.25,0.0,0.0845,0.606
0.441,0.9440000000000001,0.112,0.000575,0.0,0.30000000000000004,0.657
0.395,0.934,0.191,6.2e-05,0.0,0.107,0.4
0.44,0.872,0.0792,0.0102,0.0,0.13,0.389
0.776,0.614,0.0488,0.18,0.0,0.109,0.43
0.761,0.47100000000000003,0.028200000000000003,0.167,0.0,0.406,0.273
0.458,0.9530000000000001,0.138,0.0037700000000000003,0.0,0.21,0.389
0.6990000000000001,0.545,0.046700000000000005,0.227,4.410000000000001e-05,0.28700000000000003,0.653
0.456,0.9500000000000001,0.08020000000000001,0.00021099999999999998,0.0,0.388,0.377
0.655,0.877,0.0526,0.0019100000000000002,0.0,0.117,0.628
0.554,0.854,0.149,0.068,0.00285,0.166,0.797
0.439,0.974,0.152,0.0015,6.9599999999999994e-06,0.14200000000000002,0.324
0.705,0.842,0.050300000000000004,0.231,0.0,0.382,0.712
0.556,0.924,0.07010000000000001,0.0022500000000000003,6.980000000000002e-05,0.11,0.49
0.606,0.811,0.058800000000000005,0.00251,0.0,0.164,0.578
0.589,0.364,0.0419,0.595,0.0,0.334,0.21
0.722,0.844,0.091,0.0852,8.230000000000001e-05,0.122,0.746
0.858,0.362,0.309,0.648,1.1900000000000001e-05,0.121,0.911
0.744,0.639,0.199,0.0195,2.04e-05,0.0981,0.664
0.647,0.62,0.442,0.217,0.0,0.121,0.276
0.671,0.715,0.20600000000000002,0.0704,0.0,0.131,0.5680000000000001
0.9420000000000001,0.441,0.46900000000000003,0.493,0.0,0.138,0.925
0.716,0.513,0.223,0.085,0.0,0.12,0.8
0.8130000000000001,0.7020000000000001,0.10300000000000001,0.014400000000000001,0.0,0.211,0.65
0.588,0.501,0.0374,0.36,0.00027299999999999997,0.101,0.4
0.854,0.846,0.07250000000000001,0.35000000000000003,0.0,0.09960000000000001,0.835
0.8300000000000001,0.675,0.22,0.597,0.0,0.114,0.528
0.773,0.717,0.418,0.117,0.0,0.126,0.147
0.537,0.884,0.042800000000000005,0.012100000000000001,1.71e-06,0.113,0.397
0.391,0.934,0.324,0.06280000000000001,0.0,0.383,0.833
0.6930000000000001,0.631,0.337,0.105,0.0,0.10300000000000001,0.734
0.849,0.424,0.324,0.0635,0.0,0.0834,0.153
0.709,0.527,0.28300000000000003,0.0553,0.0,0.108,0.342
0.978,0.775,0.07740000000000001,0.0111,1.71e-06,0.151,0.647
0.488,0.743,0.391,0.181,0.0,0.107,0.465
0.5720000000000001,0.682,0.518,0.048,0.0,0.213,0.554
0.842,0.512,0.333,0.016900000000000002,0.0,0.202,0.6880000000000001
0.661,0.5630000000000001,0.252,0.040400000000000005,1.0099999999999999e-06,0.0823,0.78
0.736,0.532,0.265,0.0292,8.86e-06,0.0806,0.273
0.62,0.6910000000000001,0.28200000000000003,0.0814,1.6699999999999999e-06,0.09960000000000001,0.273
0.577,0.55,0.519,0.331,0.0,0.131,0.366
0.8,0.8320000000000001,0.266,0.08700000000000001,0.0,0.322,0.736
0.804,0.513,0.592,0.0165,0.0,0.064,0.34400000000000003
0.367,0.14200000000000002,0.031900000000000005,0.913,0.00367,0.107,0.1
0.772,0.5630000000000001,0.452,0.010700000000000001,0.0,0.304,0.521
0.775,0.75,0.0577,0.0694,2.6200000000000003e-05,0.153,0.269
0.806,0.705,0.077,0.159,0.0,0.486,0.626
0.393,0.268,0.0385,0.6970000000000001,0.0,0.11,0.225
0.462,0.338,0.045,0.8240000000000001,0.0,0.129,0.41600000000000004
0.612,0.46900000000000003,0.0369,0.318,0.0,0.244,0.17400000000000002
0.402,0.357,0.0356,0.765,0.0,0.132,0.0591
0.738,0.933,0.0897,0.025,0.0,0.20700000000000002,0.428
0.35100000000000003,0.14100000000000001,0.028800000000000003,0.871,0.0034000000000000002,0.10200000000000001,0.329
0.749,0.843,0.042800000000000005,0.121,4.5900000000000004e-05,0.0877,0.455
0.755,0.892,0.0625,0.0891,0.00014099999999999998,0.0502,0.488
0.48,0.6920000000000001,0.0582,0.176,0.00011,0.221,0.465
0.667,0.47100000000000003,0.0332,0.7010000000000001,3.29e-06,0.105,0.456
0.738,0.324,0.0304,0.558,0.0027700000000000003,0.0791,0.266
0.376,0.524,0.0437,0.224,0.0,0.105,0.439
0.661,0.618,0.313,0.368,0.000563,0.0743,0.81
0.8270000000000001,0.229,0.147,0.515,0.0015500000000000002,0.1,0.146
0.838,0.305,0.0824,0.28,0.000116,0.203,0.718
0.905,0.631,0.177,0.129,0.0,0.101,0.751
0.41200000000000003,0.613,0.125,0.528,1.96e-06,0.10400000000000001,0.314
0.456,0.536,0.14,0.267,0.0,0.14100000000000001,0.40700000000000003
0.68,0.41400000000000003,0.037700000000000004,0.668,0.0,0.343,0.639
0.779,0.58,0.035500000000000004,0.158,0.0,0.124,0.679
0.507,0.6900000000000001,0.0534,0.0027600000000000003,0.0,0.223,0.389
0.891,0.679,0.051500000000000004,0.084,0.0,0.0324,0.47200000000000003
0.8230000000000001,0.544,0.07150000000000001,0.021500000000000002,0.0031500000000000005,0.0966,0.664
0.487,0.603,0.0666,0.029,0.0,0.243,0.44
0.5730000000000001,0.507,0.0342,0.759,1.37e-06,0.377,0.363
0.711,0.747,0.0523,0.459,0.0,0.09570000000000001,0.852
0.6970000000000001,0.515,0.0502,0.057600000000000005,1.81e-06,0.294,0.37
0.729,0.633,0.0852,0.371,0.0,0.0868,0.8320000000000001
0.51,0.616,0.0473,0.00255,6.38e-06,0.0523,0.32
0.774,0.792,0.0523,0.051000000000000004,0.0,0.155,0.507
0.595,0.725,0.202,0.0468,1.7100000000000002e-05,0.06420000000000001,0.633
0.709,0.7000000000000001,0.0349,0.030600000000000002,1.2400000000000002e-05,0.0918,0.5730000000000001
0.585,0.621,0.0458,0.35000000000000003,0.0,0.133,0.773
0.686,0.5660000000000001,0.042300000000000004,0.254,0.0,0.11,0.542
0.587,0.28600000000000003,0.0315,0.185,0.028800000000000003,0.214,0.302
0.722,0.66,0.0818,0.122,0.000167,0.241,0.34600000000000003
0.858,0.426,0.0402,0.005860000000000001,0.761,0.09770000000000001,0.419
0.491,0.792,0.0699,0.0038100000000000005,0.0,0.359,0.74
0.47300000000000003,0.359,0.0267,0.514,0.0,0.0791,0.259
0.655,0.8150000000000001,0.247,0.378,0.00142,0.0819,0.555
0.67,0.707,0.0358,0.714,0.065,0.0634,0.799
0.8200000000000001,0.447,0.085,0.277,4.1e-05,0.058300000000000005,0.661
0.683,0.597,0.0565,0.08420000000000001,0.00167,0.116,0.31
0.47500000000000003,0.712,0.0431,0.138,0.0,0.0936,0.443
0.739,0.588,0.136,0.0030800000000000003,0.0,0.109,0.774
0.806,0.73,0.149,0.228,0.00011399999999999999,0.08170000000000001,0.629
0.758,0.852,0.253,0.214,0.0,0.112,0.665
0.8200000000000001,0.852,0.166,0.488,5.94e-06,0.0907,0.8200000000000001
0.669,0.395,0.0482,0.8240000000000001,0.0,0.251,0.892
0.793,0.711,0.043000000000000003,0.41400000000000003,0.0,0.10400000000000001,0.543
0.559,0.559,0.0358,0.0145,0.0,0.138,0.338
0.716,0.638,0.0392,0.486,0.0,0.0702,0.552
0.491,0.486,0.0347,0.28500000000000003,0.0,0.0976,0.262
0.55,0.6990000000000001,0.17,0.435,0.0,0.197,0.6970000000000001
0.686,0.642,0.037200000000000004,0.0551,3.51e-05,0.0932,0.62
0.615,0.322,0.028200000000000003,0.77,3.3900000000000004e-05,0.11,0.256
0.636,0.788,0.0432,0.0897,0.0,0.28600000000000003,0.7010000000000001
0.714,0.577,0.055600000000000004,0.0536,1.48e-06,0.125,0.802
0.5690000000000001,0.538,0.0323,0.593,0.0,0.23,0.552
0.643,0.671,0.08420000000000001,0.241,0.0178,0.12,0.297
0.753,0.7000000000000001,0.051300000000000005,0.0347,0.0,0.28200000000000003,0.54
0.508,0.378,0.0473,0.516,0.0,0.11900000000000001,0.161
0.767,0.715,0.049300000000000004,0.23,0.0,0.139,0.584
0.619,0.453,0.0264,0.464,0.0,0.149,0.217
0.562,0.499,0.353,0.75,8.46e-06,0.354,0.257
0.5690000000000001,0.877,0.117,0.0134,0.0,0.342,0.782
0.491,0.49,0.091,0.458,1.08e-06,0.109,0.218
0.6950000000000001,0.749,0.027700000000000002,0.392,5.230000000000001e-05,0.10400000000000001,0.458
0.648,0.455,0.0341,0.463,0.0,0.109,0.183
0.442,0.535,0.0603,0.6960000000000001,9.539999999999998e-06,0.101,0.335
0.75,0.888,0.059500000000000004,0.197,0.0,0.085,0.808
0.599,0.798,0.137,0.17400000000000002,0.0,0.156,0.591
0.403,0.539,0.339,0.509,0.0,0.10300000000000001,0.101
0.587,0.895,0.139,0.0524,0.0,0.0402,0.6970000000000001
0.733,0.47900000000000004,0.301,0.5750000000000001,0.0005300000000000001,0.08310000000000001,0.485
0.866,0.64,0.41300000000000003,0.0006969999999999999,0.00011399999999999999,0.7020000000000001,0.636
0.753,0.277,0.35100000000000003,0.8190000000000001,0.000165,0.0661,0.328
0.884,0.727,0.0504,0.301,0.745,0.136,0.459
0.903,0.40700000000000003,0.485,0.08650000000000001,0.0,0.091,0.805
0.795,0.361,0.227,0.625,0.004770000000000001,0.114,0.34600000000000003
0.9410000000000001,0.432,0.276,0.0307,0.0,0.084,0.504
0.798,0.482,0.43,0.28200000000000003,2.0599999999999998e-06,0.127,0.45
0.496,0.13,0.0415,0.962,8.15e-06,0.211,0.22
0.752,0.747,0.299,0.0128,0.258,0.34800000000000003,0.586
0.934,0.323,0.552,0.012400000000000001,0.0,0.109,0.23800000000000002
0.465,0.67,0.297,0.0181,0.0,0.519,0.553
0.504,0.897,0.0653,0.0223,0.0,0.325,0.338
0.47200000000000003,0.849,0.0315,0.0036200000000000004,0.0,0.09730000000000001,0.31
0.914,0.52,0.33,0.483,0.0,0.0937,0.485
0.634,0.928,0.0514,0.00719,2.5499999999999997e-06,0.0626,0.738
0.93,0.774,0.07440000000000001,0.605,0.0238,0.12,0.781
0.9400000000000001,0.661,0.17300000000000001,0.304,0.0,0.106,0.837
0.782,0.794,0.291,0.041600000000000005,0.0,0.199,0.755
0.463,0.836,0.0419,0.00142,0.0,0.342,0.379
0.719,0.807,0.036500000000000005,0.0385,0.0178,0.121,0.684
0.808,0.903,0.0729,0.08990000000000001,0.0,0.0816,0.922
0.75,0.8290000000000001,0.0915,0.21,0.0,0.279,0.87
0.492,0.911,0.113,0.015,0.0,0.34500000000000003,0.429
0.485,0.97,0.16,0.0015300000000000001,4.51e-05,0.371,0.623
0.528,0.627,0.0373,0.010700000000000001,0.0,0.529,0.295
0.596,0.887,0.0417,0.00199,0.0,0.334,0.623
0.745,0.707,0.16,0.247,0.000298,0.0539,0.9440000000000001
0.805,0.613,0.0383,0.523,0.281,0.158,0.9
0.645,0.803,0.0358,0.023100000000000002,0.000864,0.0695,0.601
0.704,0.6900000000000001,0.028200000000000003,0.231,0.561,0.0784,0.64
0.682,0.6950000000000001,0.0852,0.454,0.0,0.305,0.728
0.866,0.617,0.0309,0.305,0.0935,0.126,0.809
0.631,0.395,0.20500000000000002,0.681,0.0,0.34800000000000003,0.442
0.614,0.833,0.0708,0.108,1.37e-06,0.18,0.811
0.5690000000000001,0.884,0.0316,0.000158,0.000619,0.199,0.429
0.861,0.634,0.0393,0.532,0.0009509999999999999,0.0779,0.868
0.728,0.764,0.128,0.146,0.0,0.23800000000000002,0.86
0.681,0.792,0.131,0.00893,0.0,0.234,0.648
0.515,0.771,0.039400000000000004,0.0339,1.8100000000000003e-05,0.0945,0.552
0.629,0.718,0.024800000000000003,0.0218,1.87e-06,0.178,0.583
0.729,0.662,0.0718,0.126,0.0,0.324,0.875
0.737,0.517,0.0776,0.512,0.00574,0.109,0.525
0.539,0.489,0.0635,0.59,0.0,0.197,0.515
0.525,0.6880000000000001,0.0363,0.0036600000000000005,0.10400000000000001,0.355,0.772
0.628,0.912,0.0356,0.0067,0.0064600000000000005,0.136,0.746
0.644,0.867,0.0383,0.001,0.0,0.105,0.687
0.424,0.41300000000000003,0.0816,0.51,0.00808,0.13,0.23600000000000002
0.5680000000000001,0.23800000000000002,0.045700000000000005,0.907,8.210000000000001e-06,0.135,0.5630000000000001
0.908,0.52,0.0782,0.045700000000000005,0.0,0.109,0.81
0.6960000000000001,0.548,0.0601,0.036000000000000004,1.3100000000000002e-05,0.165,0.449
0.744,0.439,0.0632,0.424,0.0,0.10400000000000001,0.39
0.7030000000000001,0.5710000000000001,0.05,0.067,0.214,0.123,0.735
0.793,0.605,0.042,0.554,0.755,0.10300000000000001,0.314
0.619,0.848,0.38,0.11800000000000001,0.0,0.353,0.752
0.631,0.5650000000000001,0.225,0.452,4e-05,0.0782,0.522
0.619,0.44,0.367,0.40900000000000003,7.3099999999999995e-06,0.0945,0.54
0.581,0.619,0.028200000000000003,0.769,0.000106,0.117,0.645
0.792,0.895,0.0587,0.165,0.0,0.050100000000000006,0.793
0.846,0.539,0.183,0.251,2.7800000000000005e-05,0.275,0.761
0.8140000000000001,0.675,0.042,0.005770000000000001,0.0818,0.0956,0.776
0.764,0.151,0.0659,0.916,0.0,0.09240000000000001,0.5
0.642,0.915,0.0367,0.00693,0.0,0.0751,0.843
0.744,0.495,0.0634,0.0216,0.0,0.111,0.128
0.8150000000000001,0.504,0.0471,0.262,0.0,0.10200000000000001,0.401
0.67,0.525,0.0689,0.106,0.0,0.15,0.338
0.6900000000000001,0.732,0.0497,0.0604,0.0011400000000000002,0.168,0.636
0.509,0.465,0.028300000000000002,0.737,0.000233,0.136,0.324
0.304,0.465,0.031900000000000005,0.791,0.0,0.123,0.304
0.803,0.764,0.038700000000000005,0.0339,0.000703,0.20600000000000002,0.614
0.788,0.603,0.1,0.004390000000000001,0.000232,0.14400000000000002,0.216
0.561,0.651,0.129,0.0108,2.8999999999999998e-06,0.20800000000000002,0.317
0.706,0.67,0.116,0.276,0.0,0.171,0.386
0.8250000000000001,0.669,0.17400000000000002,0.11900000000000001,0.0,0.0908,0.855
